Entry,Gene Names
G2QH93,MYCTH_2028839
G2QH95,MYCTH_2306295
G2QH97,MYCTH_2111026
G2QH99,MYCTH_2306300
G2QHA1,MYCTH_2306302
G2QHA2,MYCTH_2306305
G2QHA3,MYCTH_2081074
G2QHA4,MYCTH_2306309
G2QHA5,MYCTH_52082
G2QHA6,MYCTH_2127818
G2QHA7,MYCTH_102792
G2QHA9,MYCTH_2306316
G2QHB1,MYCTH_2306320
G2QHB3,MYCTH_2315506
G2QHB5,MYCTH_2306334
G2QHB7,MYCTH_2306344
G2QHB8,MYCTH_2065241
G2QHB9,MYCTH_2306347
G2QHC1,MYCTH_2306355
G2QHC2,MYCTH_2306357
G2QHC3,MYCTH_2306364
G2QHC4,MYCTH_2111053
G2QHC5,MYCTH_2306365
G2QHC6,MYCTH_95125
G2QHC7,MYCTH_2306367
G2QHC8,MYCTH_2306375
G2QHD0,MYCTH_2093740
G2QHD1,MYCTH_2306381
G2QHD5,MYCTH_2144232
G2QHD6,MYCTH_2306396
G2QHD7,MYCTH_2046242
G2QHD8,MYCTH_2306401
G2QHD9,MYCTH_2315516
G2QHE0,MYCTH_2306407
G2QHE2,MYCTH_53690
G2QHE3,MYCTH_2306410
G2QHE4,MYCTH_2315519
G2QHE6,MYCTH_2306421
G2QHE7,MYCTH_2306422
G2QHF1,MYCTH_2063330
G2QHF2,MYCTH_2306433
G2QHF3,MYCTH_2119125
G2QHF8,MYCTH_2306444
G2QHF9,MYCTH_2306452
G2QHG0,MYCTH_2306456
G2QHG1,MYCTH_2306461
G2QHG2,MYCTH_2306462
G2QHG6,MYCTH_2306466
G2QHG7,MYCTH_2306472
G2QHG8,MYCTH_2306473
G2QHH3,MYCTH_2306484
G2QHH4,MYCTH_2306485
G2QHH5,MYCTH_2306486
G2QHH6,MYCTH_2306488
G2QHH8,MYCTH_2306491
G2QHH9,MYCTH_2111103
G2QHI0,MYCTH_2306494
G2QHI1,MYCTH_2035523
G2QHI5,MYCTH_2306503
G2QHI6,MYCTH_82558
G2QHI7,MYCTH_2306507
G2QHI8,MYCTH_2306512
G2QHJ0,MYCTH_2306514
G2QHJ1,MYCTH_2306516
G2QHJ2,MYCTH_2306518
G2QHJ3,MYCTH_2306522
G2QHJ4,MYCTH_2306523
G2QHJ5,MYCTH_2063736
G2QHJ6,MYCTH_17585
G2QHJ7,MYCTH_2306528
G2QHJ8,MYCTH_2306532
G2QHJ9,MYCTH_88392
G2QHK0,MYCTH_2306539
G2QHK3,MYCTH_2306544
G2QHK4,MYCTH_2111125
G2QHK5,MYCTH_2306548
G2QHK6,MYCTH_2306552
G2QHK9,MYCTH_2306562
G2QHL0,MYCTH_2063758
G2QHL1,MYCTH_2306564
G2QHL2,MYCTH_2306567
G2QHL5,MYCTH_2306581
G2QHL6,MYCTH_2127928
G2QHL8,MYCTH_2306584
G2QHL9,MYCTH_2306585
G2QHM0,MYCTH_2306586
G2QHM2,MYCTH_2144279
G2QHM5,MYCTH_2063165
G2QHM7,MYCTH_2306599
G2QHM8,MYCTH_2315548
G2QHM9,MYCTH_2306607
G2QHN1,MYCTH_2306610
G2QHN2,MYCTH_2306612
G2QHN3,MYCTH_2306613
G2QHN4,MYCTH_2306615
G2QHN5,MYCTH_2315552
G2QHN6,MYCTH_2306619
G2QHN7,MYCTH_2306621
G2QHN8,MYCTH_69410
G2QHN9,MYCTH_2119212
G2QHP0,MYCTH_2081294
G2QHP1,MYCTH_2306627
G2QHP2,MYCTH_2306629
G2QHP3,MYCTH_2306632
G2QHP4,MYCTH_2144292
G2QHP6,MYCTH_2134674
G2QHP7,MYCTH_82456
G2QHP8,MYCTH_2144295
G2QHP9,MYCTH_2306639
G2QHQ0,MYCTH_2127963
G2QHQ1,MYCTH_2144297
G2QHQ5,MYCTH_2306658
G2QHQ6,MYCTH_2064169
G2QHQ7,MYCTH_2306662
G2QHQ8,MYCTH_52175
G2QHQ9,MYCTH_2306666
G2QHR0,MYCTH_2306669
G2QHR1,MYCTH_2306673
G2QHR2,MYCTH_2127975
G2QHR3,MYCTH_2306674
G2QHR4,MYCTH_2032127
G2QHR6,MYCTH_2306684
G2QHR7,MYCTH_116384
G2QHR9,MYCTH_102652
G2QHS2,MYCTH_2306702
G2QHS4,MYCTH_2306707
G2QHS5,MYCTH_2306708
G2QHS6,MYCTH_2306709
G2QHS9,MYCTH_2306713
G2QHT0,MYCTH_2306714
G2QHT1,MYCTH_2306716
G2QHT2,MYCTH_2315566
G2QHT3,MYCTH_2306719
G2QHT4,MYCTH_2306722
G2QHT6,MYCTH_2111197
G2QHT7,MYCTH_2306730
G2QHT8,MYCTH_2306732
G2QHU0,MYCTH_94982
G2QHU1,MYCTH_2031920
G2QHU2,MYCTH_2309013
G2QHU3,MYCTH_2309016
G2QHU4,MYCTH_2309017
G2QHU5,MYCTH_2309018
G2QHU6,MYCTH_2309019
G2QHU8,MYCTH_2309023
G2QHU9,MYCTH_2309026
G2QHV1,MYCTH_83475
G2QHV2,MYCTH_2315997
G2QHV3,MYCTH_2309037
G2QHV5,MYCTH_2309040
G2QHV6,MYCTH_2309042
G2QHV7,MYCTH_2316003
G2QHV9,MYCTH_2309049
G2QHW2,MYCTH_2309054
G2QHW3,MYCTH_2309055
G2QHW4,MYCTH_2309056
G2QHW7,MYCTH_2309058
G2QHW8,MYCTH_54618
G2QHW9,MYCTH_2066475
G2QHX0,MYCTH_2309061
G2QHX1,MYCTH_2309065
G2QHX2,MYCTH_2309066
G2QHX3,MYCTH_108565
G2QHX4,MYCTH_2309073
G2QHX5,MYCTH_2120237
G2QHX8,MYCTH_2309079
G2QHX9,MYCTH_2095534
G2QHY0,MYCTH_2309084
G2QHY3,MYCTH_2066447
G2QHZ0,MYCTH_2309107
G2QHZ1,MYCTH_2309109
G2QHZ2,MYCTH_2309110
G2QHZ3,MYCTH_2309112
G2QHZ7,MYCTH_2309125
G2QHZ8,MYCTH_2135313
G2QI01,MYCTH_2309139
G2QI02,MYCTH_2309142
G2QI03,MYCTH_2309143
G2QI04,MYCTH_2309146
G2QI05,MYCTH_2309148
G2QI06,MYCTH_2309150
G2QI07,MYCTH_2309152
G2QI09,MYCTH_2309160
G2QI10,MYCTH_2309165
G2QI13,MYCTH_2309174
G2QI17,MYCTH_2309187
G2QI18,MYCTH_2309193
G2QI19,MYCTH_2309194
G2QI22,MYCTH_2309198
G2QI24,MYCTH_2309206
G2QI27,MYCTH_2095639
G2QI30,MYCTH_54073
G2QI31,MYCTH_2309226
G2QI32,MYCTH_2309227
G2QI33,MYCTH_70349
G2QI34,MYCTH_2309245
G2QI35,MYCTH_2309247
G2QI36,MYCTH_2309250
G2QI37,MYCTH_2309254
G2QI38,MYCTH_2135338
G2QI40,MYCTH_2309268
G2QI41,MYCTH_2309271
G2QI42,MYCTH_2309273
G2QI43,MYCTH_2309275
G2QI46,MYCTH_2309284
G2QI47,MYCTH_2309286
G2QI48,MYCTH_2135345
G2QI52,MYCTH_2309310
G2QI54,MYCTH_2309318
G2QI56,MYCTH_2309322
G2QI57,MYCTH_2309323
G2QI58,MYCTH_2316063
G2QI59,MYCTH_2309330
G2QI63,MYCTH_70293
G2QI64,MYCTH_2129342
G2QI65,MYCTH_2309340
G2QI67,MYCTH_108504
G2QI68,MYCTH_2309349
G2QI69,MYCTH_2067470
G2QI70,MYCTH_2309353
G2QI71,MYCTH_2309354
G2QI73,MYCTH_2309360
G2QI74,MYCTH_2112358
G2QI75,MYCTH_2309368
G2QI76,MYCTH_2066367
G2QI77,MYCTH_2316068
G2QI79,MYCTH_2309376
G2QI81,MYCTH_2316070
G2QI82,MYCTH_112089
G2QI83,MYCTH_2129362
G2QI84,MYCTH_33936
G2QI85,MYCTH_108493
G2QI86,MYCTH_2120346
G2QI87,MYCTH_11798
G2QI88,MYCTH_103164
G2QI89,MYCTH_95630
G2QI90,MYCTH_2129368
G2QI91,MYCTH_2309396
G2QI92,MYCTH_112086
G2QI93,MYCTH_2309397
G2QI94,MYCTH_2129372
G2QI95,MYCTH_54054
G2QI96,MYCTH_95623
G2QI97,MYCTH_54141
G2QI98,MYCTH_2065743
G2QI99,MYCTH_2309402
G2QIA2,MYCTH_103794
G2QIA3,MYCTH_2045420
G2QIA4,MYCTH_2307834
G2QIA5,MYCTH_2307835
G2QIA6,MYCTH_2307838
G2QIA7,MYCTH_2307840
G2QIA8,MYCTH_2307841
G2QIA9,MYCTH_2307842
G2QIB0,MYCTH_2307844
G2QIB2,MYCTH_2128552
G2QIB3,MYCTH_2307847
G2QIB5,MYCTH_2307850
G2QIC2,MYCTH_2309418
G2QIC3,MYCTH_2309420
G2QIC4,MYCTH_2309422
G2QIC5,MYCTH_95610
G2QIC6,MYCTH_2129393
G2QIC7,MYCTH_2066299
G2QIC9,MYCTH_95606
G2QID1,MYCTH_2309458
G2QID2,MYCTH_2067982
G2QID3,MYCTH_116679
G2QID4,MYCTH_2129400
G2QID5,MYCTH_55576
G2QID7,MYCTH_2129404
G2QID8,MYCTH_2067387
G2QID9,MYCTH_83193
G2QIE0,MYCTH_112080
G2QIE1,MYCTH_2129407
G2QIE2,MYCTH_95595
G2QIE3,MYCTH_95594
G2QIE4,MYCTH_2022670
G2QIE5,MYCTH_2129411
G2QIE6,MYCTH_2309470
G2QIE7,MYCTH_2112409
G2QIE8,MYCTH_2309471
G2QIE9,MYCTH_54667
G2QIF0,MYCTH_2309474
G2QIF1,MYCTH_2129417
G2QIF2,MYCTH_54709
G2QIF3,MYCTH_2309477
G2QIF4,MYCTH_95584
G2QIF5,MYCTH_2023927
G2QIF8,MYCTH_95580
G2QIF9,MYCTH_103134
G2QIG0,MYCTH_95577
G2QIG1,MYCTH_2309486
G2QIG2,MYCTH_2309487
G2QIG3,MYCTH_54815
G2QIG4,MYCTH_2112425
G2QIG5,MYCTH_2309491
G2QIG6,MYCTH_2307854
G2QIG7,MYCTH_2082040
G2QIG9,MYCTH_2111679
G2QIH0,MYCTH_2307857
G2QIH1,MYCTH_108890
G2QIH2,MYCTH_2307864
G2QIH3,MYCTH_2307871
G2QIH4,MYCTH_2128565
G2QIH5,MYCTH_2307872
G2QIH6,MYCTH_2307873
G2QIH7,MYCTH_2307876
G2QIH9,MYCTH_2307880
G2QII0,MYCTH_2119714
G2QII1,MYCTH_2307881
G2QII2,MYCTH_2144570
G2QII3,MYCTH_112363
G2QII4,MYCTH_112362
G2QII5,MYCTH_96309
G2QII6,MYCTH_2307892
G2QII7,MYCTH_54374
G2QII8,MYCTH_2119721
G2QII9,MYCTH_2307894
G2QIJ0,MYCTH_2307897
G2QIJ3,MYCTH_2094697
G2QIJ4,MYCTH_2307901
G2QIJ5,MYCTH_2307902
G2QIJ6,MYCTH_71373
G2QIJ7,MYCTH_71369
G2QIK0,MYCTH_2128593
G2QIK1,MYCTH_2128594
G2QIK2,MYCTH_2307916
G2QIK3,MYCTH_2034916
G2QIK4,MYCTH_2307917
G2QIK5,MYCTH_2307921
G2QIK6,MYCTH_2307922
G2QIK7,MYCTH_96290
G2QIK9,MYCTH_2307924
G2QIL0,MYCTH_2307925
G2QIL1,MYCTH_2307926
G2QIL2,MYCTH_2128605
G2QIL3,MYCTH_2307928
G2QIL4,MYCTH_2307929
G2QIL6,MYCTH_2307932
G2QIL7,MYCTH_2307934
G2QIL8,MYCTH_2309496
G2QIL9,MYCTH_2140323
G2QIM0,MYCTH_2309503
G2QIM1,MYCTH_2068307
G2QIM2,MYCTH_2112431
G2QIM3,MYCTH_2309513
G2QIM4,MYCTH_2309516
G2QIM5,MYCTH_2066841
G2QIM6,MYCTH_2112434
G2QIM7,MYCTH_2066939
G2QIM8,MYCTH_103124
G2QIM9,MYCTH_35583
G2QIN0,MYCTH_2309523
G2QIN1,MYCTH_2309524
G2QIN2,MYCTH_103122
G2QIN3,MYCTH_2067101
G2QIN4,MYCTH_2309526
G2QIN6,MYCTH_2309528
G2QIN7,MYCTH_2140326
G2QIN8,MYCTH_2309531
G2QIN9,MYCTH_2309533
G2QIP0,MYCTH_2309536
G2QIP1,MYCTH_2309539
G2QIP2,MYCTH_2309542
G2QIP3,MYCTH_2129459
G2QIP4,MYCTH_2144983
G2QIP5,MYCTH_2309543
G2QIP6,MYCTH_2309545
G2QIP7,MYCTH_95546
G2QIP8,MYCTH_2129465
G2QIP9,MYCTH_2309547
G2QIQ0,MYCTH_2309549
G2QIQ1,MYCTH_2067902
G2QIQ2,MYCTH_2309554
G2QIQ3,MYCTH_2309557
G2QIQ4,MYCTH_2309559
G2QIQ5,MYCTH_54823
G2QIQ6,MYCTH_2309563
G2QIQ7,MYCTH_2309564
G2QIQ8,MYCTH_2309566
G2QIQ9,MYCTH_2309567
G2QIR0,MYCTH_2112463
G2QIR1,MYCTH_2309572
G2QIR2,MYCTH_2309573
G2QIR5,MYCTH_2309576
G2QIR6,MYCTH_95529
G2QIR7,MYCTH_2065851
G2QIR8,MYCTH_2135399
G2QIR9,MYCTH_2120425
G2QIS1,MYCTH_2307935
G2QIS2,MYCTH_2307937
G2QIS3,MYCTH_2307942
G2QIS4,MYCTH_2307943
G2QIS5,MYCTH_117073
G2QIS6,MYCTH_2307949
G2QIS7,MYCTH_2307954
G2QIS9,MYCTH_2139914
G2QIT0,MYCTH_84198
G2QIT1,MYCTH_2307966
G2QIT2,MYCTH_2307967
G2QIT3,MYCTH_2128625
G2QIT4,MYCTH_2067496
G2QIT7,MYCTH_2025813
G2QIT8,MYCTH_2128634
G2QIT9,MYCTH_2307978
G2QIU0,MYCTH_117063
G2QIU1,MYCTH_2307981
G2QIU2,MYCTH_2128639
G2QIU3,MYCTH_2128640
G2QIU4,MYCTH_2307982
G2QIU5,MYCTH_2307984
G2QIU6,MYCTH_2307985
G2QIU7,MYCTH_2307987
G2QIU8,MYCTH_2307988
G2QIU9,MYCTH_2307990
G2QIV0,MYCTH_96254
G2QIV1,MYCTH_55581
G2QIV2,MYCTH_2139925
G2QIV3,MYCTH_88807
G2QIV4,MYCTH_84164
G2QIV5,MYCTH_2128653
G2QIV6,MYCTH_2307998
G2QIV7,MYCTH_2040301
G2QIV8,MYCTH_2128656
G2QIV9,MYCTH_2308000
G2QIW0,MYCTH_2128658
G2QIW1,MYCTH_2308003
G2QIW2,MYCTH_2308004
G2QIW3,MYCTH_2308005
G2QIW4,MYCTH_2144606
G2QIW6,MYCTH_2308011
G2QIW7,MYCTH_2308014
G2QIW9,MYCTH_53945
G2QIX0,MYCTH_2308015
G2QIX1,MYCTH_2308016
G2QIX2,MYCTH_2026083
G2QIX3,MYCTH_96234
G2QIX5,MYCTH_2309585
G2QIX6,MYCTH_2309586
G2QIX7,MYCTH_2112475
G2QIX8,MYCTH_2309587
G2QIY0,MYCTH_2129497
G2QIY1,MYCTH_2309591
G2QIY3,MYCTH_2309596
G2QIY5,MYCTH_2309599
G2QIY6,MYCTH_2309600
G2QIY7,MYCTH_2112484
G2QIY8,MYCTH_55985
G2QIY9,MYCTH_2120439
G2QIZ0,MYCTH_70142
G2QIZ1,MYCTH_2120441
G2QIZ2,MYCTH_2129511
G2QIZ3,MYCTH_103080
G2QIZ4,MYCTH_2309609
G2QIZ5,MYCTH_2129515
G2QIZ6,MYCTH_56173
G2QIZ7,MYCTH_2309615
G2QIZ8,MYCTH_2309616
G2QIZ9,MYCTH_2316107
G2QJ00,MYCTH_54533
G2QJ01,MYCTH_2112496
G2QJ04,MYCTH_2309620
G2QJ05,MYCTH_103070
G2QJ06,MYCTH_2309623
G2QJ07,MYCTH_2309624
G2QJ08,MYCTH_2309625
G2QJ09,MYCTH_2066192
G2QJ10,MYCTH_2309629
G2QJ11,MYCTH_2112504
G2QJ13,MYCTH_2129532
G2QJ14,MYCTH_2309630
G2QJ16,MYCTH_2309636
G2QJ17,MYCTH_2309637
G2QJ18,MYCTH_54987
G2QJ19,MYCTH_103061
G2QJ20,MYCTH_2309641
G2QJ21,MYCTH_2309644
G2QJ22,MYCTH_2316112
G2QJ23,MYCTH_2309647
G2QJ24,MYCTH_10713
G2QJ25,MYCTH_2309651
G2QJ26,MYCTH_54058
G2QJ28,MYCTH_2128682
G2QJ29,MYCTH_2308030
G2QJ30,MYCTH_2067066
G2QJ32,MYCTH_2308034
G2QJ33,MYCTH_2308036
G2QJ34,MYCTH_112329
G2QJ35,MYCTH_103702
G2QJ36,MYCTH_2308049
G2QJ37,MYCTH_2031317
G2QJ41,MYCTH_2308065
G2QJ44,MYCTH_55132
G2QJ45,MYCTH_108836
G2QJ46,MYCTH_2067358
G2QJ47,MYCTH_2308076
G2QJ48,MYCTH_2308077
G2QJ49,MYCTH_2308079
G2QJ50,MYCTH_2067632
G2QJ51,MYCTH_2308084
G2QJ52,MYCTH_2308086
G2QJ55,MYCTH_2308094
G2QJ56,MYCTH_2128713
G2QJ57,MYCTH_2037479
G2QJ58,MYCTH_96206
G2QJ59,MYCTH_2018746
G2QJ60,MYCTH_2119794
G2QJ62,MYCTH_54712
G2QJ63,MYCTH_2308099
G2QJ64,MYCTH_2308101
G2QJ65,MYCTH_2308103
G2QJ66,MYCTH_2119798
G2QJ67,MYCTH_2308106
G2QJ68,MYCTH_2111801
G2QJ69,MYCTH_2128726
G2QJ70,MYCTH_2111803
G2QJ71,MYCTH_2308108
G2QJ73,MYCTH_2066488
G2QJ74,MYCTH_2068129
G2QJ75,MYCTH_2094824
G2QJ76,MYCTH_2308115
G2QJ77,MYCTH_2308116
G2QJ78,MYCTH_2308117
G2QJ79,MYCTH_26583
G2QJ80,MYCTH_2120482
G2QJ81,MYCTH_112051
G2QJ82,MYCTH_2309656
G2QJ83,MYCTH_2129548
G2QJ84,MYCTH_2309658
G2QJ85,MYCTH_2309660
G2QJ86,MYCTH_83083
G2QJ87,MYCTH_2309663
G2QJ88,MYCTH_2129554
G2QJ89,MYCTH_95473
G2QJ90,MYCTH_2309668
G2QJ93,MYCTH_2120489
G2QJ94,MYCTH_2066457
G2QJ95,MYCTH_2120491
G2QJ96,MYCTH_116629
G2QJ97,MYCTH_2309686
G2QJ98,MYCTH_2135030
G2QJ99,MYCTH_2308118
G2QJA0,MYCTH_2308119
G2QJA1,MYCTH_103671
G2QJA3,MYCTH_96182
G2QJA4,MYCTH_54995
G2QJA5,MYCTH_2067028
G2QJA6,MYCTH_2308122
G2QJA7,MYCTH_71204
G2QJA8,MYCTH_2111820
G2QJA9,MYCTH_2308126
G2QJB0,MYCTH_2308128
G2QJB1,MYCTH_2023929
G2QJB2,MYCTH_2308129
G2QJB3,MYCTH_2135036
G2QJB4,MYCTH_2111826
G2QJB5,MYCTH_2308133
G2QJB6,MYCTH_2119814
G2QJB7,MYCTH_2308135
G2QJB8,MYCTH_2308138
G2QJB9,MYCTH_2308139
G2QJC1,MYCTH_2308143
G2QJC3,MYCTH_2128762
G2QJC4,MYCTH_96162
G2QJC5,MYCTH_2308147
G2QJC6,MYCTH_2308148
G2QJC7,MYCTH_2308149
G2QJC8,MYCTH_84047
G2QJC9,MYCTH_112306
G2QJD0,MYCTH_2308157
G2QJD1,MYCTH_2308162
G2QJD2,MYCTH_2119829
G2QJD3,MYCTH_2308163
G2QJD4,MYCTH_2128775
G2QJD5,MYCTH_2066922
G2QJD6,MYCTH_2308164
G2QJD8,MYCTH_2308166
G2QJD9,MYCTH_55542
G2QJE0,MYCTH_2308168
G2QJE1,MYCTH_2139973
G2QJE2,MYCTH_2308172
G2QJE4,MYCTH_2308179
G2QJE5,MYCTH_55928
G2QJE7,MYCTH_2308183
G2QJE8,MYCTH_2128790
G2QJE9,MYCTH_2308185
G2QJF0,MYCTH_2308188
G2QJF2,MYCTH_2308195
G2QJF3,MYCTH_2308197
G2QJF6,MYCTH_2082283
G2QJF7,MYCTH_2308205
G2QJF8,MYCTH_2308206
G2QJF9,MYCTH_96130
G2QJG0,MYCTH_2119852
G2QJG1,MYCTH_103628
G2QJG3,MYCTH_2119855
G2QJG4,MYCTH_2144658
G2QJG7,MYCTH_2308212
G2QJG8,MYCTH_54010
G2QJG9,MYCTH_103620
G2QJH0,MYCTH_2308215
G2QJH2,MYCTH_2308224
G2QJH4,MYCTH_2308229
G2QJH5,MYCTH_2308231
G2QJH7,MYCTH_2308236
G2QJH9,MYCTH_2308245
G2QJI0,MYCTH_96111
G2QJI1,MYCTH_103611
G2QJI2,MYCTH_2308246
G2QJI3,MYCTH_96108
G2QJI4,MYCTH_2308247
G2QJI5,MYCTH_108781
G2QJI6,MYCTH_2315847
G2QJI8,MYCTH_2308258
G2QJI9,MYCTH_2308260
G2QJJ0,MYCTH_2308261
G2QJJ1,MYCTH_2308263
G2QJJ2,MYCTH_2308266
G2QJJ3,MYCTH_71063
G2QJJ4,MYCTH_2308269
G2QJJ5,MYCTH_54036
G2QJJ6,MYCTH_2308271
G2QJJ7,MYCTH_2308272
G2QJJ8,MYCTH_2067533
G2QJJ9,MYCTH_2308276
G2QJK0,MYCTH_2308278
G2QJK1,MYCTH_2030078
G2QJK2,MYCTH_2308280
G2QJK3,MYCTH_2128843
G2QJK4,MYCTH_2308281
G2QJK5,MYCTH_2308282
G2QJK6,MYCTH_2308283
G2QJK7,MYCTH_2308284
G2QJK8,MYCTH_2308285
G2QJK9,MYCTH_2308286
G2QJL0,MYCTH_2308287
G2QJL1,MYCTH_2308288
G2QJL2,MYCTH_2067913
G2QJL4,MYCTH_54721
G2QJL5,MYCTH_2067426
G2QJL6,MYCTH_2308295
G2QJL8,MYCTH_2128856
G2QJM0,MYCTH_2111918
G2QJM1,MYCTH_2308301
G2QJM2,MYCTH_2308304
G2QJM4,MYCTH_2308309
G2QJM5,MYCTH_2308311
G2QJM6,MYCTH_2119902
G2QJM7,MYCTH_96070
G2QJM8,MYCTH_2065815
G2QJM9,MYCTH_108765
G2QJN0,MYCTH_2128866
G2QJN1,MYCTH_2066269
G2QJN2,MYCTH_2308313
G2QJN3,MYCTH_2308314
G2QJN4,MYCTH_96065
G2QJN5,MYCTH_2308322
G2QJN6,MYCTH_2128874
G2QJN7,MYCTH_2308330
G2QJN8,MYCTH_2308333
G2QJN9,MYCTH_2308335
G2QJP0,MYCTH_2308336
G2QJP1,MYCTH_96059
G2QJP2,MYCTH_2045175
G2QJP3,MYCTH_2128884
G2QJP4,MYCTH_103571
G2QJP5,MYCTH_2308340
G2QJP8,MYCTH_2308347
G2QJQ1,MYCTH_2308354
G2QJQ2,MYCTH_96047
G2QJQ4,MYCTH_2308362
G2QJQ5,MYCTH_71014
G2QJQ7,MYCTH_2095026
G2QJQ8,MYCTH_96041
G2QJQ9,MYCTH_2067839
G2QJR0,MYCTH_2119925
G2QJR1,MYCTH_2308372
G2QJR4,MYCTH_2308378
G2QJR5,MYCTH_2308380
G2QJR7,MYCTH_96032
G2QJR8,MYCTH_54167
G2QJR9,MYCTH_2025277
G2QJS0,MYCTH_2315869
G2QJS1,MYCTH_2308390
G2QJS2,MYCTH_2308392
G2QJS3,MYCTH_2308393
G2QJS5,MYCTH_2308397
G2QJS6,MYCTH_2308400
G2QJS7,MYCTH_2308402
G2QJT0,MYCTH_103537
G2QJT1,MYCTH_2308413
G2QJT2,MYCTH_2308415
G2QJT3,MYCTH_2308418
G2QJT4,MYCTH_2308419
G2QJT5,MYCTH_2308420
G2QJT6,MYCTH_2308423
G2QJT7,MYCTH_2047945
G2QJT8,MYCTH_2308426
G2QJU1,MYCTH_2315875
G2QJU2,MYCTH_2308437
G2QJU3,MYCTH_83864
G2QJU4,MYCTH_2308439
G2QJU5,MYCTH_2315877
G2QJU8,MYCTH_2308450
G2QJU9,MYCTH_96005
G2QJV2,MYCTH_2308459
G2QJV3,MYCTH_2308461
G2QJV4,MYCTH_2308466
G2QJV5,MYCTH_2308471
G2QJV6,MYCTH_2144720
G2QJV7,MYCTH_95997
G2QJV8,MYCTH_2020741
G2QJV9,MYCTH_2067458
G2QJW1,MYCTH_2308476
G2QJW2,MYCTH_2308477
G2QJW3,MYCTH_2119965
G2QJW4,MYCTH_2068188
G2QJW6,MYCTH_2308484
G2QJW7,MYCTH_2128965
G2QJW8,MYCTH_2308489
G2QJX0,MYCTH_2128968
G2QJX1,MYCTH_2128969
G2QJX2,MYCTH_2308494
G2QJX3,MYCTH_2308497
G2QJX4,MYCTH_2308500
G2QJX5,MYCTH_2308501
G2QJX6,MYCTH_2112012
G2QJX7,MYCTH_2308502
G2QJX8,MYCTH_2128976
G2QJX9,MYCTH_2308506
G2QJY0,MYCTH_2066239
G2QJY1,MYCTH_2308510
G2QJY3,MYCTH_2308517
G2QJY4,MYCTH_2095112
G2QJY5,MYCTH_2315892
G2QJY6,MYCTH_2308522
G2QJY8,MYCTH_2095122
G2QJZ1,MYCTH_2308539
G2QJZ2,MYCTH_2308541
G2QJZ6,MYCTH_2308551
G2QJZ7,MYCTH_2308554
G2QJZ8,MYCTH_2308558
G2QJZ9,MYCTH_2308559
G2QK00,MYCTH_2082522
G2QK01,MYCTH_2308567
G2QK03,MYCTH_2135152
G2QK05,MYCTH_2095162
G2QK06,MYCTH_2308580
G2QK07,MYCTH_2308582
G2QK09,MYCTH_2308594
G2QK10,MYCTH_2308595
G2QK11,MYCTH_2308596
G2QK12,MYCTH_2315913
G2QK13,MYCTH_2065741
G2QK14,MYCTH_2129017
G2QK15,MYCTH_70861
G2QK16,MYCTH_2308601
G2QK17,MYCTH_2308603
G2QK18,MYCTH_2135162
G2QK19,MYCTH_112227
G2QK20,MYCTH_2308614
G2QK21,MYCTH_2308617
G2QK22,MYCTH_2308621
G2QK23,MYCTH_2308622
G2QK24,MYCTH_2308623
G2QK25,MYCTH_2308628
G2QK26,MYCTH_2308630
G2QK28,MYCTH_2308643
G2QK29,MYCTH_2112063
G2QK30,MYCTH_2308647
G2QK31,MYCTH_2308648
G2QK34,MYCTH_2308654
G2QK35,MYCTH_2308655
G2QK37,MYCTH_116885
G2QK38,MYCTH_2308658
G2QK39,MYCTH_2308660
G2QK41,MYCTH_2308663
G2QK42,MYCTH_2308664
G2QK43,MYCTH_2308665
G2QK44,MYCTH_2308666
G2QK45,MYCTH_2308667
G2QK46,MYCTH_2129052
G2QK47,MYCTH_116881
G2QK48,MYCTH_2112081
G2QK49,MYCTH_55803
G2QK51,MYCTH_2308677
G2QK52,MYCTH_2308679
G2QK55,MYCTH_2065824
G2QK56,MYCTH_2308686
G2QK57,MYCTH_2308690
G2QK59,MYCTH_2308692
G2QK60,MYCTH_2308694
G2QK61,MYCTH_2308696
G2QK62,MYCTH_2308697
G2QK63,MYCTH_2308699
G2QK64,MYCTH_55909
G2QK66,MYCTH_54923
G2QK67,MYCTH_2308710
G2QK68,MYCTH_2308711
G2QK69,MYCTH_2315933
G2QK71,MYCTH_2308717
G2QK72,MYCTH_2308718
G2QK73,MYCTH_2308721
G2QK75,MYCTH_2144787
G2QK78,MYCTH_2308737
G2QK80,MYCTH_2308744
G2QK87,MYCTH_2308758
G2QK89,MYCTH_2308760
G2QK92,MYCTH_2308764
G2QK93,MYCTH_2112126
G2QK95,MYCTH_2315946
G2QK96,MYCTH_2308768
G2QK99,MYCTH_55232
G2QKA1,MYCTH_2308779
G2QKA2,MYCTH_2308782
G2QKA3,MYCTH_2308783
G2QKA4,MYCTH_2308787
G2QKA7,MYCTH_2308798
G2QKA8,MYCTH_2308801
G2QKA9,MYCTH_2135222
G2QKB0,MYCTH_2308806
G2QKB2,MYCTH_2308812
G2QKB3,MYCTH_103379
G2QKB4,MYCTH_2308814
G2QKB5,MYCTH_2308817
G2QKB6,MYCTH_2308818
G2QKB7,MYCTH_2308819
G2QKB8,MYCTH_2308822
G2QKB9,MYCTH_2308823
G2QKC0,MYCTH_2308826
G2QKC1,MYCTH_2120116
G2QKC2,MYCTH_2308827
G2QKC3,MYCTH_2308828
G2QKC5,MYCTH_2308832
G2QKC6,MYCTH_108627
