,kcat,MW,kcat_MW
R499_num3,9.952411111111111,234419.49239999932,152.84002039755336
R499_num4,9.952411111111111,204466.84449999954,175.22977912441
R499_num5,9.952411111111111,39673.05470000002,903.0985960352576
R500_num2,1.3791666666666667,44794.817600000024,110.8387145212976
R500_num3,1.3791666666666667,234419.49239999932,21.179979314723635
R500_num4,1.3791666666666667,204466.84449999954,24.282665544828767
R500_num5,1.3791666666666667,39673.05470000002,125.14791304940775
R502_num2,77.11666666666666,253118.08010000043,1096.800354563054
R502_num3,77.11666666666666,245670.99289999987,1130.0479422615633
R502_num4,77.11666666666666,47107.50130000007,5893.32892508989
R502_num5,77.11666666666666,234419.49239999932,1184.2871817429154
R502_num6,77.11666666666666,204466.84449999954,1357.7751477452894
R502_num7,77.11666666666666,49369.84500000008,5623.270642231094
R502_num8,77.11666666666666,39507.89930000007,7026.949165074932
R503_num2,170.8933846153846,28260.101499999975,21769.779723380863
R503_num3,170.8933846153846,253118.08010000043,2430.5501383873034
R503_num4,170.8933846153846,38417.29090000005,16014.043942265169
R503_num5,170.8933846153846,245670.99289999987,2504.2280220107536
R503_num6,170.8933846153846,29478.08589999999,20870.289431356356
R503_num7,170.8933846153846,38718.34400000004,15889.52731592508
R503_num8,170.8933846153846,234419.49239999932,2624.4241821222645
R503_num9,170.8933846153846,204466.84449999954,3008.8799292610297
R503_num10,170.8933846153846,38062.637000000024,16163.257018040662
R503_num11,170.8933846153846,44123.03960000001,13943.195894767514
R504_num2,0.1,204466.84449999954,1.7606766558184
R505_num2,13.03803,35731.024900000004,1313.6177350457135
R505_num3,13.03803,40388.12730000003,1162.146183489918
R505_num4,13.03803,234419.49239999932,200.2261310245894
R505_num5,13.03803,204466.84449999954,229.55755058859972
R507_num2,104.26226428571428,28260.101499999975,13281.769403006983
R507_num3,104.26226428571428,253118.08010000043,1482.881630898443
R507_num4,104.26226428571428,38417.29090000005,9770.18791891364
R507_num5,104.26226428571428,245670.99289999987,1527.83259837825
R507_num6,104.26226428571428,29478.08589999999,12732.989268769705
R507_num7,104.26226428571428,47107.50130000007,7967.821282606871
R507_num8,104.26226428571428,38718.34400000004,9694.22017193119
R507_num9,104.26226428571428,234419.49239999932,1601.1644235971073
R507_num10,104.26226428571428,204466.84449999954,1835.721348106256
R507_num11,104.26226428571428,38062.637000000024,9861.223000092483
R507_num12,104.26226428571428,49369.84500000008,7602.700624816035
R507_num13,104.26226428571428,44123.03960000001,8506.760976380496
R508_num2,170.8933846153846,28260.101499999975,21769.779723380863
R508_num3,170.8933846153846,253118.08010000043,2430.5501383873034
R508_num4,170.8933846153846,38417.29090000005,16014.043942265169
R508_num5,170.8933846153846,245670.99289999987,2504.2280220107536
R508_num6,170.8933846153846,29478.08589999999,20870.289431356356
R508_num7,170.8933846153846,38718.34400000004,15889.52731592508
R508_num8,170.8933846153846,234419.49239999932,2624.4241821222645
R508_num9,170.8933846153846,204466.84449999954,3008.8799292610297
R508_num10,170.8933846153846,38062.637000000024,16163.257018040662
R508_num11,170.8933846153846,44123.03960000001,13943.195894767514
R509_num2,0.1,204466.84449999954,1.7606766558184
R510_num2,13.03803,35731.024900000004,1313.6177350457135
R510_num3,13.03803,40388.12730000003,1162.146183489918
R510_num4,13.03803,234419.49239999932,200.2261310245894
R510_num5,13.03803,204466.84449999954,229.55755058859972
R512_num2,17.168145925555557,204466.84449999954,302.27553754809446
R513_num2,104.26226428571428,28260.101499999975,13281.769403006983
R513_num3,104.26226428571428,253118.08010000043,1482.881630898443
R513_num4,104.26226428571428,38417.29090000005,9770.18791891364
R513_num5,104.26226428571428,245670.99289999987,1527.83259837825
R513_num6,104.26226428571428,29478.08589999999,12732.989268769705
R513_num7,104.26226428571428,47107.50130000007,7967.821282606871
R513_num8,104.26226428571428,38718.34400000004,9694.22017193119
R513_num9,104.26226428571428,234419.49239999932,1601.1644235971073
R513_num10,104.26226428571428,204466.84449999954,1835.721348106256
R513_num11,104.26226428571428,38062.637000000024,9861.223000092483
R513_num12,104.26226428571428,49369.84500000008,7602.700624816035
R513_num13,104.26226428571428,44123.03960000001,8506.760976380496
R514_num2,170.8933846153846,28260.101499999975,21769.779723380863
R514_num3,170.8933846153846,253118.08010000043,2430.5501383873034
R514_num4,170.8933846153846,38417.29090000005,16014.043942265169
R514_num5,170.8933846153846,245670.99289999987,2504.2280220107536
R514_num6,170.8933846153846,29478.08589999999,20870.289431356356
R514_num7,170.8933846153846,38718.34400000004,15889.52731592508
R514_num8,170.8933846153846,234419.49239999932,2624.4241821222645
R514_num9,170.8933846153846,204466.84449999954,3008.8799292610297
R514_num10,170.8933846153846,38062.637000000024,16163.257018040662
R514_num11,170.8933846153846,44123.03960000001,13943.195894767514
R516_num2,13.03803,35731.024900000004,1313.6177350457135
R516_num3,13.03803,40388.12730000003,1162.146183489918
R516_num4,13.03803,234419.49239999932,200.2261310245894
R516_num5,13.03803,204466.84449999954,229.55755058859972
R518_num2,104.26226428571428,28260.101499999975,13281.769403006983
R518_num3,104.26226428571428,253118.08010000043,1482.881630898443
R518_num4,104.26226428571428,38417.29090000005,9770.18791891364
R518_num5,104.26226428571428,245670.99289999987,1527.83259837825
R518_num6,104.26226428571428,29478.08589999999,12732.989268769705
R518_num7,104.26226428571428,47107.50130000007,7967.821282606871
R518_num8,104.26226428571428,38718.34400000004,9694.22017193119
R518_num9,104.26226428571428,234419.49239999932,1601.1644235971073
R518_num10,104.26226428571428,204466.84449999954,1835.721348106256
R518_num11,104.26226428571428,38062.637000000024,9861.223000092483
R518_num12,104.26226428571428,49369.84500000008,7602.700624816035
R518_num13,104.26226428571428,44123.03960000001,8506.760976380496
R519_num2,170.8933846153846,28260.101499999975,21769.779723380863
R519_num3,170.8933846153846,253118.08010000043,2430.5501383873034
R519_num4,170.8933846153846,38417.29090000005,16014.043942265169
R519_num5,170.8933846153846,245670.99289999987,2504.2280220107536
R519_num6,170.8933846153846,29478.08589999999,20870.289431356356
R519_num7,170.8933846153846,38718.34400000004,15889.52731592508
R519_num8,170.8933846153846,234419.49239999932,2624.4241821222645
R519_num9,170.8933846153846,204466.84449999954,3008.8799292610297
R519_num10,170.8933846153846,38062.637000000024,16163.257018040662
R519_num11,170.8933846153846,44123.03960000001,13943.195894767514
R521_num2,13.03803,35731.024900000004,1313.6177350457135
R521_num3,13.03803,40388.12730000003,1162.146183489918
R521_num4,13.03803,234419.49239999932,200.2261310245894
R521_num5,13.03803,204466.84449999954,229.55755058859972
R523_num2,104.26226428571428,28260.101499999975,13281.769403006983
R523_num3,104.26226428571428,253118.08010000043,1482.881630898443
R523_num4,104.26226428571428,38417.29090000005,9770.18791891364
R523_num5,104.26226428571428,245670.99289999987,1527.83259837825
R523_num6,104.26226428571428,29478.08589999999,12732.989268769705
R523_num7,104.26226428571428,47107.50130000007,7967.821282606871
R523_num8,104.26226428571428,38718.34400000004,9694.22017193119
R523_num9,104.26226428571428,234419.49239999932,1601.1644235971073
R523_num10,104.26226428571428,204466.84449999954,1835.721348106256
R523_num11,104.26226428571428,38062.637000000024,9861.223000092483
R523_num12,104.26226428571428,49369.84500000008,7602.700624816035
R523_num13,104.26226428571428,44123.03960000001,8506.760976380496
R524_num2,170.8933846153846,28260.101499999975,21769.779723380863
R524_num3,170.8933846153846,253118.08010000043,2430.5501383873034
R524_num4,170.8933846153846,38417.29090000005,16014.043942265169
R524_num5,170.8933846153846,245670.99289999987,2504.2280220107536
R524_num6,170.8933846153846,29478.08589999999,20870.289431356356
R524_num7,170.8933846153846,38718.34400000004,15889.52731592508
R524_num8,170.8933846153846,234419.49239999932,2624.4241821222645
R524_num9,170.8933846153846,204466.84449999954,3008.8799292610297
R524_num10,170.8933846153846,38062.637000000024,16163.257018040662
R524_num11,170.8933846153846,44123.03960000001,13943.195894767514
R526_num2,13.03803,35731.024900000004,1313.6177350457135
R526_num3,13.03803,40388.12730000003,1162.146183489918
R526_num4,13.03803,234419.49239999932,200.2261310245894
R526_num5,13.03803,204466.84449999954,229.55755058859972
R528_num2,104.26226428571428,28260.101499999975,13281.769403006983
R528_num3,104.26226428571428,253118.08010000043,1482.881630898443
R528_num4,104.26226428571428,38417.29090000005,9770.18791891364
R528_num5,104.26226428571428,245670.99289999987,1527.83259837825
R528_num6,104.26226428571428,29478.08589999999,12732.989268769705
R528_num7,104.26226428571428,47107.50130000007,7967.821282606871
R528_num8,104.26226428571428,38718.34400000004,9694.22017193119
R528_num9,104.26226428571428,234419.49239999932,1601.1644235971073
R528_num10,104.26226428571428,204466.84449999954,1835.721348106256
R528_num11,104.26226428571428,38062.637000000024,9861.223000092483
R528_num12,104.26226428571428,49369.84500000008,7602.700624816035
R528_num13,104.26226428571428,44123.03960000001,8506.760976380496
R529_num2,170.8933846153846,28260.101499999975,21769.779723380863
R529_num3,170.8933846153846,253118.08010000043,2430.5501383873034
R529_num4,170.8933846153846,38417.29090000005,16014.043942265169
R529_num5,170.8933846153846,245670.99289999987,2504.2280220107536
R529_num6,170.8933846153846,29478.08589999999,20870.289431356356
R529_num7,170.8933846153846,38718.34400000004,15889.52731592508
R529_num8,170.8933846153846,234419.49239999932,2624.4241821222645
R529_num9,170.8933846153846,204466.84449999954,3008.8799292610297
R529_num10,170.8933846153846,38062.637000000024,16163.257018040662
R529_num11,170.8933846153846,44123.03960000001,13943.195894767514
R531_num2,13.03803,35731.024900000004,1313.6177350457135
R531_num3,13.03803,40388.12730000003,1162.146183489918
R531_num4,13.03803,234419.49239999932,200.2261310245894
R531_num5,13.03803,204466.84449999954,229.55755058859972
R533_num2,104.26226428571428,28260.101499999975,13281.769403006983
R533_num3,104.26226428571428,253118.08010000043,1482.881630898443
R533_num4,104.26226428571428,38417.29090000005,9770.18791891364
R533_num5,104.26226428571428,245670.99289999987,1527.83259837825
R533_num6,104.26226428571428,29478.08589999999,12732.989268769705
R533_num7,104.26226428571428,47107.50130000007,7967.821282606871
R533_num8,104.26226428571428,38718.34400000004,9694.22017193119
R533_num9,104.26226428571428,234419.49239999932,1601.1644235971073
R533_num10,104.26226428571428,204466.84449999954,1835.721348106256
R533_num11,104.26226428571428,38062.637000000024,9861.223000092483
R533_num12,104.26226428571428,49369.84500000008,7602.700624816035
R533_num13,104.26226428571428,44123.03960000001,8506.760976380496
R534_num2,170.8933846153846,28260.101499999975,21769.779723380863
R534_num3,170.8933846153846,253118.08010000043,2430.5501383873034
R534_num4,170.8933846153846,38417.29090000005,16014.043942265169
R534_num5,170.8933846153846,245670.99289999987,2504.2280220107536
R534_num6,170.8933846153846,29478.08589999999,20870.289431356356
R534_num7,170.8933846153846,38718.34400000004,15889.52731592508
R534_num8,170.8933846153846,234419.49239999932,2624.4241821222645
R534_num9,170.8933846153846,204466.84449999954,3008.8799292610297
R534_num10,170.8933846153846,38062.637000000024,16163.257018040662
R534_num11,170.8933846153846,44123.03960000001,13943.195894767514
R536_num2,13.03803,35731.024900000004,1313.6177350457135
R536_num3,13.03803,40388.12730000003,1162.146183489918
R536_num4,13.03803,234419.49239999932,200.2261310245894
R536_num5,13.03803,204466.84449999954,229.55755058859972
R538_num2,104.26226428571428,28260.101499999975,13281.769403006983
R538_num3,104.26226428571428,253118.08010000043,1482.881630898443
R538_num4,104.26226428571428,38417.29090000005,9770.18791891364
R538_num5,104.26226428571428,245670.99289999987,1527.83259837825
R538_num6,104.26226428571428,29478.08589999999,12732.989268769705
R538_num7,104.26226428571428,47107.50130000007,7967.821282606871
R538_num8,104.26226428571428,38718.34400000004,9694.22017193119
R538_num9,104.26226428571428,234419.49239999932,1601.1644235971073
R538_num10,104.26226428571428,204466.84449999954,1835.721348106256
R538_num11,104.26226428571428,38062.637000000024,9861.223000092483
R538_num12,104.26226428571428,49369.84500000008,7602.700624816035
R538_num13,104.26226428571428,44123.03960000001,8506.760976380496
R539_num2,170.8933846153846,28260.101499999975,21769.779723380863
R539_num3,170.8933846153846,253118.08010000043,2430.5501383873034
R539_num4,170.8933846153846,38417.29090000005,16014.043942265169
R539_num5,170.8933846153846,245670.99289999987,2504.2280220107536
R539_num6,170.8933846153846,29478.08589999999,20870.289431356356
R539_num7,170.8933846153846,38718.34400000004,15889.52731592508
R539_num8,170.8933846153846,234419.49239999932,2624.4241821222645
R539_num9,170.8933846153846,204466.84449999954,3008.8799292610297
R539_num10,170.8933846153846,38062.637000000024,16163.257018040662
R539_num11,170.8933846153846,44123.03960000001,13943.195894767514
R541_num2,13.03803,35731.024900000004,1313.6177350457135
R541_num3,13.03803,40388.12730000003,1162.146183489918
R541_num4,13.03803,234419.49239999932,200.2261310245894
R541_num5,13.03803,204466.84449999954,229.55755058859972
R543_num2,104.26226428571428,28260.101499999975,13281.769403006983
R543_num3,104.26226428571428,253118.08010000043,1482.881630898443
R543_num4,104.26226428571428,38417.29090000005,9770.18791891364
R543_num5,104.26226428571428,245670.99289999987,1527.83259837825
R543_num6,104.26226428571428,29478.08589999999,12732.989268769705
R543_num7,104.26226428571428,47107.50130000007,7967.821282606871
R543_num8,104.26226428571428,38718.34400000004,9694.22017193119
R543_num9,104.26226428571428,234419.49239999932,1601.1644235971073
R543_num10,104.26226428571428,204466.84449999954,1835.721348106256
R543_num11,104.26226428571428,38062.637000000024,9861.223000092483
R543_num12,104.26226428571428,49369.84500000008,7602.700624816035
R543_num13,104.26226428571428,44123.03960000001,8506.760976380496
R544_num2,170.8933846153846,28260.101499999975,21769.779723380863
R544_num3,170.8933846153846,253118.08010000043,2430.5501383873034
R544_num4,170.8933846153846,38417.29090000005,16014.043942265169
R544_num5,170.8933846153846,245670.99289999987,2504.2280220107536
R544_num6,170.8933846153846,29478.08589999999,20870.289431356356
R544_num7,170.8933846153846,38718.34400000004,15889.52731592508
R544_num8,170.8933846153846,234419.49239999932,2624.4241821222645
R544_num9,170.8933846153846,204466.84449999954,3008.8799292610297
R544_num10,170.8933846153846,38062.637000000024,16163.257018040662
R544_num11,170.8933846153846,44123.03960000001,13943.195894767514
R546_num2,13.03803,35731.024900000004,1313.6177350457135
R546_num3,13.03803,40388.12730000003,1162.146183489918
R546_num4,13.03803,234419.49239999932,200.2261310245894
R546_num5,13.03803,204466.84449999954,229.55755058859972
R548_num2,104.26226428571428,28260.101499999975,13281.769403006983
R548_num3,104.26226428571428,253118.08010000043,1482.881630898443
R548_num4,104.26226428571428,38417.29090000005,9770.18791891364
R548_num5,104.26226428571428,245670.99289999987,1527.83259837825
R548_num6,104.26226428571428,29478.08589999999,12732.989268769705
R548_num7,104.26226428571428,47107.50130000007,7967.821282606871
R548_num8,104.26226428571428,38718.34400000004,9694.22017193119
R548_num9,104.26226428571428,234419.49239999932,1601.1644235971073
R548_num10,104.26226428571428,204466.84449999954,1835.721348106256
R548_num11,104.26226428571428,38062.637000000024,9861.223000092483
R548_num12,104.26226428571428,49369.84500000008,7602.700624816035
R548_num13,104.26226428571428,44123.03960000001,8506.760976380496
R549_num2,170.8933846153846,28260.101499999975,21769.779723380863
R549_num3,170.8933846153846,253118.08010000043,2430.5501383873034
R549_num4,170.8933846153846,38417.29090000005,16014.043942265169
R549_num5,170.8933846153846,245670.99289999987,2504.2280220107536
R549_num6,170.8933846153846,29478.08589999999,20870.289431356356
R549_num7,170.8933846153846,38718.34400000004,15889.52731592508
R549_num8,170.8933846153846,234419.49239999932,2624.4241821222645
R549_num9,170.8933846153846,204466.84449999954,3008.8799292610297
R549_num10,170.8933846153846,38062.637000000024,16163.257018040662
R549_num11,170.8933846153846,44123.03960000001,13943.195894767514
R551_num2,13.03803,35731.024900000004,1313.6177350457135
R551_num3,13.03803,40388.12730000003,1162.146183489918
R551_num4,13.03803,234419.49239999932,200.2261310245894
R551_num5,13.03803,204466.84449999954,229.55755058859972
R553_num2,3.282793103448276,204466.84449999954,57.799371831230175
R554_num2,3.282793103448276,204466.84449999954,57.799371831230175
R555_num2,3.282793103448276,204466.84449999954,57.799371831230175
R556_num2,3.282793103448276,204466.84449999954,57.799371831230175
R557_num2,3.282793103448276,204466.84449999954,57.799371831230175
R558_num2,4.240510606060606,204466.84449999954,74.66168032841243
R559_num2,3.282793103448276,204466.84449999954,57.799371831230175
R560_num2,3.282793103448276,204466.84449999954,57.799371831230175
R561_num2,3.282793103448276,204466.84449999954,57.799371831230175
R562_num2,3.282793103448276,204466.84449999954,57.799371831230175
R563_num2,3.282793103448276,204466.84449999954,57.799371831230175
R564_num2,3.282793103448276,204466.84449999954,57.799371831230175
R565_num2,3.282793103448276,204466.84449999954,57.799371831230175
R566_num2,3.282793103448276,204466.84449999954,57.799371831230175
R567_num2,3.282793103448276,204466.84449999954,57.799371831230175
R568_num2,3.282793103448276,204466.84449999954,57.799371831230175
R569_num2,3.282793103448276,204466.84449999954,57.799371831230175
R570_num2,3.282793103448276,204466.84449999954,57.799371831230175
R571_num2,17.168145925555557,204466.84449999954,302.27553754809446
R572_num2,17.168145925555557,204466.84449999954,302.27553754809446
R573_num2,17.168145925555557,204466.84449999954,302.27553754809446
R574_num2,17.168145925555557,204466.84449999954,302.27553754809446
R575_num2,17.168145925555557,204466.84449999954,302.27553754809446
R576_num2,17.168145925555557,204466.84449999954,302.27553754809446
R577_num2,17.168145925555557,204466.84449999954,302.27553754809446
R578_num2,17.168145925555557,204466.84449999954,302.27553754809446
R580_num2,17.168145925555557,204466.84449999954,302.27553754809446
R581_num2,17.168145925555557,204466.84449999954,302.27553754809446
R582_num2,17.168145925555557,204466.84449999954,302.27553754809446
R583_num2,17.168145925555557,204466.84449999954,302.27553754809446
R584_num2,17.168145925555557,204466.84449999954,302.27553754809446
R585_num2,17.168145925555557,204466.84449999954,302.27553754809446
R586_num2,17.168145925555557,204466.84449999954,302.27553754809446
R587_num2,17.168145925555557,204466.84449999954,302.27553754809446
R588_num2,17.168145925555557,204466.84449999954,302.27553754809446
R589_num2,17.168145925555557,204466.84449999954,302.27553754809446
R590_num2,17.168145925555557,204466.84449999954,302.27553754809446
R591_num2,17.168145925555557,204466.84449999954,302.27553754809446
R592_num2,3.2688,76031.3741000004,154.77400138162093
R592_num3,3.2688,61255.43890000013,192.10832884914606
R592_num4,3.2688,63935.901900000186,184.05433645724432
R592_num5,3.2688,75632.19990000041,155.59087287635455
R592_num6,3.2688,64379.08280000014,182.78731985911384
R592_num7,3.2688,75816.24000000033,155.2131838772267
R593_num2,3.2688,76031.3741000004,154.77400138162093
R593_num3,3.2688,61255.43890000013,192.10832884914606
R593_num4,3.2688,63935.901900000186,184.05433645724432
R593_num5,3.2688,75632.19990000041,155.59087287635455
R593_num6,3.2688,64379.08280000014,182.78731985911384
R593_num7,3.2688,75816.24000000033,155.2131838772267
R594_num2,3.2688,76031.3741000004,154.77400138162093
R594_num3,3.2688,61255.43890000013,192.10832884914606
R594_num4,3.2688,63935.901900000186,184.05433645724432
R594_num5,3.2688,75632.19990000041,155.59087287635455
R594_num6,3.2688,64379.08280000014,182.78731985911384
R594_num7,3.2688,75816.24000000033,155.2131838772267
R595_num2,3.2688,76031.3741000004,154.77400138162093
R595_num3,3.2688,61255.43890000013,192.10832884914606
R595_num4,3.2688,63935.901900000186,184.05433645724432
R595_num5,3.2688,75632.19990000041,155.59087287635455
R595_num6,3.2688,64379.08280000014,182.78731985911384
R595_num7,3.2688,75816.24000000033,155.2131838772267
R596_num2,3.2688,76031.3741000004,154.77400138162093
R596_num3,3.2688,61255.43890000013,192.10832884914606
R596_num4,3.2688,63935.901900000186,184.05433645724432
R596_num5,3.2688,75632.19990000041,155.59087287635455
R596_num6,3.2688,64379.08280000014,182.78731985911384
R596_num7,3.2688,75816.24000000033,155.2131838772267
R597_num2,3.2688,76031.3741000004,154.77400138162093
R597_num3,3.2688,61255.43890000013,192.10832884914606
R597_num4,3.2688,63935.901900000186,184.05433645724432
R597_num5,3.2688,75632.19990000041,155.59087287635455
R597_num6,3.2688,64379.08280000014,182.78731985911384
R597_num7,3.2688,75816.24000000033,155.2131838772267
R598_num2,3.2688,76031.3741000004,154.77400138162093
R598_num3,3.2688,61255.43890000013,192.10832884914606
R598_num4,3.2688,63935.901900000186,184.05433645724432
R598_num5,3.2688,75632.19990000041,155.59087287635455
R598_num6,3.2688,64379.08280000014,182.78731985911384
R598_num7,3.2688,75816.24000000033,155.2131838772267
R599_num2,3.2688,76031.3741000004,154.77400138162093
R599_num3,3.2688,61255.43890000013,192.10832884914606
R599_num4,3.2688,63935.901900000186,184.05433645724432
R599_num5,3.2688,75632.19990000041,155.59087287635455
R599_num6,3.2688,64379.08280000014,182.78731985911384
R599_num7,3.2688,75816.24000000033,155.2131838772267
R600_num2,3.2688,76031.3741000004,154.77400138162093
R600_num3,3.2688,61255.43890000013,192.10832884914606
R600_num4,3.2688,63935.901900000186,184.05433645724432
R600_num5,3.2688,75632.19990000041,155.59087287635455
R600_num6,3.2688,64379.08280000014,182.78731985911384
R600_num7,3.2688,75816.24000000033,155.2131838772267
R601_num2,3.2688,76031.3741000004,154.77400138162093
R601_num3,3.2688,61255.43890000013,192.10832884914606
R601_num4,3.2688,63935.901900000186,184.05433645724432
R601_num5,3.2688,75632.19990000041,155.59087287635455
R601_num6,3.2688,64379.08280000014,182.78731985911384
R601_num7,3.2688,75816.24000000033,155.2131838772267
R602_num2,3.2688,76031.3741000004,154.77400138162093
R602_num3,3.2688,61255.43890000013,192.10832884914606
R602_num4,3.2688,63935.901900000186,184.05433645724432
R602_num5,3.2688,75632.19990000041,155.59087287635455
R602_num6,3.2688,64379.08280000014,182.78731985911384
R602_num7,3.2688,75816.24000000033,155.2131838772267
R603_num2,3.2688,76031.3741000004,154.77400138162093
R603_num3,3.2688,61255.43890000013,192.10832884914606
R603_num4,3.2688,63935.901900000186,184.05433645724432
R603_num5,3.2688,75632.19990000041,155.59087287635455
R603_num6,3.2688,64379.08280000014,182.78731985911384
R603_num7,3.2688,75816.24000000033,155.2131838772267
R604_num2,3.2688,76031.3741000004,154.77400138162093
R604_num3,3.2688,61255.43890000013,192.10832884914606
R604_num4,3.2688,63935.901900000186,184.05433645724432
R604_num5,3.2688,75632.19990000041,155.59087287635455
R604_num6,3.2688,64379.08280000014,182.78731985911384
R604_num7,3.2688,75816.24000000033,155.2131838772267
R605_num2,3.2688,76031.3741000004,154.77400138162093
R605_num3,3.2688,61255.43890000013,192.10832884914606
R605_num4,3.2688,63935.901900000186,184.05433645724432
R605_num5,3.2688,75632.19990000041,155.59087287635455
R605_num6,3.2688,64379.08280000014,182.78731985911384
R605_num7,3.2688,75816.24000000033,155.2131838772267
R606_num2,3.2688,76031.3741000004,154.77400138162093
R606_num3,3.2688,61255.43890000013,192.10832884914606
R606_num4,3.2688,63935.901900000186,184.05433645724432
R606_num5,3.2688,75632.19990000041,155.59087287635455
R606_num6,3.2688,64379.08280000014,182.78731985911384
R606_num7,3.2688,75816.24000000033,155.2131838772267
R607_num2,3.2688,76031.3741000004,154.77400138162093
R607_num3,3.2688,61255.43890000013,192.10832884914606
R607_num4,3.2688,63935.901900000186,184.05433645724432
R607_num5,3.2688,75632.19990000041,155.59087287635455
R607_num6,3.2688,64379.08280000014,182.78731985911384
R607_num7,3.2688,75816.24000000033,155.2131838772267
R608_num2,3.2688,76031.3741000004,154.77400138162093
R608_num3,3.2688,61255.43890000013,192.10832884914606
R608_num4,3.2688,63935.901900000186,184.05433645724432
R608_num5,3.2688,75632.19990000041,155.59087287635455
R608_num6,3.2688,64379.08280000014,182.78731985911384
R608_num7,3.2688,75816.24000000033,155.2131838772267
R609_num2,3.2688,76031.3741000004,154.77400138162093
R609_num3,3.2688,61255.43890000013,192.10832884914606
R609_num4,3.2688,63935.901900000186,184.05433645724432
R609_num5,3.2688,75632.19990000041,155.59087287635455
R609_num6,3.2688,64379.08280000014,182.78731985911384
R609_num7,3.2688,75816.24000000033,155.2131838772267
R610_num2,3.2688,76031.3741000004,154.77400138162093
R610_num3,3.2688,61255.43890000013,192.10832884914606
R610_num4,3.2688,63935.901900000186,184.05433645724432
R610_num5,3.2688,75632.19990000041,155.59087287635455
R610_num6,3.2688,64379.08280000014,182.78731985911384
R610_num7,3.2688,75816.24000000033,155.2131838772267
R611_num2,3.2688,76031.3741000004,154.77400138162093
R611_num3,3.2688,61255.43890000013,192.10832884914606
R611_num4,3.2688,63935.901900000186,184.05433645724432
R611_num5,3.2688,75632.19990000041,155.59087287635455
R611_num6,3.2688,64379.08280000014,182.78731985911384
R611_num7,3.2688,75816.24000000033,155.2131838772267
R613_num2,489.44,44988.80730000006,39164.94136531594
R619_num2,10.738058823529412,81073.48330000033,476.8144921276094
R619_num3,10.738058823529412,256096.0975999994,150.9472894236947
R619_num4,10.738058823529412,234419.49239999932,164.90527886112764
R619_num5,10.738058823529412,204466.84449999954,189.06249499393027
R621_num2,3.2688,76031.3741000004,154.77400138162093
R621_num3,3.2688,61255.43890000013,192.10832884914606
R621_num4,3.2688,63935.901900000186,184.05433645724432
R621_num5,3.2688,75632.19990000041,155.59087287635455
R621_num6,3.2688,64379.08280000014,182.78731985911384
R621_num7,3.2688,75816.24000000033,155.2131838772267
R622_num2,3.282793103448276,204466.84449999954,57.799371831230175
R623_num2,19.69631806122449,57575.63470000004,1231.5408312886234
R623_num3,19.69631806122449,30366.63900000001,2335.021173084322
R623_num4,19.69631806122449,36256.31970000003,1955.7071872468098
R623_num5,19.69631806122449,24169.199700000005,2933.764704687683
R623_num6,19.69631806122449,60737.97690000005,1167.4202638844906
R623_num7,19.69631806122449,47585.07780000007,1490.104635710148
R623_num8,19.69631806122449,31281.98010000005,2266.6961871895073
R624_num2,19.69631806122449,57575.63470000004,1231.5408312886234
R624_num3,19.69631806122449,30366.63900000001,2335.021173084322
R624_num4,19.69631806122449,36256.31970000003,1955.7071872468098
R624_num5,19.69631806122449,24169.199700000005,2933.764704687683
R624_num6,19.69631806122449,60737.97690000005,1167.4202638844906
R624_num7,19.69631806122449,47585.07780000007,1490.104635710148
R624_num8,19.69631806122449,31281.98010000005,2266.6961871895073
R625_num2,19.69631806122449,57575.63470000004,1231.5408312886234
R625_num3,19.69631806122449,30366.63900000001,2335.021173084322
R625_num4,19.69631806122449,36256.31970000003,1955.7071872468098
R625_num5,19.69631806122449,24169.199700000005,2933.764704687683
R625_num6,19.69631806122449,60737.97690000005,1167.4202638844906
R625_num7,19.69631806122449,47585.07780000007,1490.104635710148
R625_num8,19.69631806122449,31281.98010000005,2266.6961871895073
R626_num2,19.69631806122449,57575.63470000004,1231.5408312886234
R626_num3,19.69631806122449,30366.63900000001,2335.021173084322
R626_num4,19.69631806122449,36256.31970000003,1955.7071872468098
R626_num5,19.69631806122449,24169.199700000005,2933.764704687683
R626_num6,19.69631806122449,60737.97690000005,1167.4202638844906
R626_num7,19.69631806122449,47585.07780000007,1490.104635710148
R626_num8,19.69631806122449,31281.98010000005,2266.6961871895073
R627_num2,19.69631806122449,57575.63470000004,1231.5408312886234
R627_num3,19.69631806122449,30366.63900000001,2335.021173084322
R627_num4,19.69631806122449,36256.31970000003,1955.7071872468098
R627_num5,19.69631806122449,24169.199700000005,2933.764704687683
R627_num6,19.69631806122449,60737.97690000005,1167.4202638844906
R627_num7,19.69631806122449,47585.07780000007,1490.104635710148
R627_num8,19.69631806122449,31281.98010000005,2266.6961871895073
R628_num2,18.59704237704918,57575.63470000004,1162.8070260313953
R628_num3,18.59704237704918,30366.63900000001,2204.7007756563717
R628_num4,18.59704237704918,36256.31970000003,1846.5567688983338
R628_num5,18.59704237704918,24169.199700000005,2770.0276959264415
R628_num6,18.59704237704918,60737.97690000005,1102.2651061888926
R628_num7,18.59704237704918,47585.07780000007,1406.940067194278
R628_num8,18.59704237704918,31281.98010000005,2140.1890910792104
R636_num2,21.1407686407767,30366.63900000001,2506.2624515935427
R636_num3,21.1407686407767,36256.31970000003,2099.1310683636775
R636_num4,21.1407686407767,24169.199700000005,3148.9154813345394
